filepath,label,cluster,umap_x,umap_y
data\raw\HAM10000_images_part_2\ISIC_0032759.jpg,nevus,2,3.3077888,-0.92395407
data\raw\HAM10000_images_part_1\ISIC_0025580.jpg,nevus,1,6.0357604,1.3112793
data\raw\HAM10000_images_part_2\ISIC_0033524.jpg,melanoma,0,5.6684184,-5.1234665
data\raw\HAM10000_images_part_1\ISIC_0029296.jpg,nevus,0,4.2587233,-3.3678403
data\raw\HAM10000_images_part_2\ISIC_0033534.jpg,melanoma,0,5.546175,-3.071861
data\raw\HAM10000_images_part_1\ISIC_0028660.jpg,nevus,1,7.976945,-1.0221685
data\raw\HAM10000_images_part_2\ISIC_0031860.jpg,nevus,2,2.8034327,2.833905
data\raw\HAM10000_images_part_1\ISIC_0027504.jpg,seborrheic_keratosis,2,1.7381661,-1.1141483
data\raw\HAM10000_images_part_2\ISIC_0030064.jpg,nevus,0,7.438531,-1.6745986
data\raw\HAM10000_images_part_2\ISIC_0030505.jpg,nevus,1,9.821632,-1.5201128
data\raw\HAM10000_images_part_1\ISIC_0027030.jpg,melanoma,0,2.7733197,-1.1331581
data\raw\HAM10000_images_part_2\ISIC_0033237.jpg,nevus,0,6.1085563,-3.4480925
data\raw\HAM10000_images_part_1\ISIC_0024557.jpg,nevus,2,2.3477168,1.9898797
data\raw\HAM10000_images_part_2\ISIC_0029739.jpg,nevus,2,4.1084585,1.5263735
data\raw\HAM10000_images_part_1\ISIC_0027017.jpg,seborrheic_keratosis,1,8.38866,0.70107687
data\raw\HAM10000_images_part_1\ISIC_0026120.jpg,melanoma,2,2.9956448,-0.6189739
data\raw\HAM10000_images_part_2\ISIC_0032045.jpg,seborrheic_keratosis,2,1.858942,-0.4703193
data\raw\HAM10000_images_part_1\ISIC_0027295.jpg,seborrheic_keratosis,2,8.089336,1.7561492
data\raw\HAM10000_images_part_1\ISIC_0024963.jpg,nevus,0,2.528735,-2.8103294
data\raw\HAM10000_images_part_2\ISIC_0030610.jpg,nevus,0,7.363171,-0.40128148
data\raw\HAM10000_images_part_1\ISIC_0029262.jpg,nevus,1,6.103912,2.379547
data\raw\HAM10000_images_part_1\ISIC_0027493.jpg,nevus,1,6.166584,2.070223
data\raw\HAM10000_images_part_2\ISIC_0033266.jpg,nevus,1,7.524722,-0.52550685
data\raw\HAM10000_images_part_1\ISIC_0026007.jpg,nevus,1,9.125587,-0.3288198
data\raw\HAM10000_images_part_2\ISIC_0031004.jpg,nevus,1,6.3373103,-1.3568311
data\raw\HAM10000_images_part_2\ISIC_0029812.jpg,nevus,0,2.400785,-2.3681383
data\raw\HAM10000_images_part_1\ISIC_0025583.jpg,seborrheic_keratosis,1,10.025313,-0.70254815
data\raw\HAM10000_images_part_1\ISIC_0025631.jpg,nevus,0,3.7094567,-1.7149552
data\raw\HAM10000_images_part_2\ISIC_0033875.jpg,nevus,0,4.205449,-2.6088321
data\raw\HAM10000_images_part_2\ISIC_0029859.jpg,melanoma,2,3.347358,2.7511911
data\raw\HAM10000_images_part_1\ISIC_0027048.jpg,nevus,0,5.243175,-2.31061
data\raw\HAM10000_images_part_2\ISIC_0032036.jpg,melanoma,2,1.5670038,-1.0218595
data\raw\HAM10000_images_part_1\ISIC_0029140.jpg,nevus,0,3.7528863,-0.93218577
data\raw\HAM10000_images_part_1\ISIC_0025541.jpg,nevus,0,6.2304835,-3.7281325
data\raw\HAM10000_images_part_1\ISIC_0028052.jpg,seborrheic_keratosis,1,7.8996043,-1.4269484
data\raw\HAM10000_images_part_2\ISIC_0031690.jpg,nevus,2,4.9701753,1.3271946
data\raw\HAM10000_images_part_1\ISIC_0025747.jpg,nevus,2,4.3551807,1.5808191
data\raw\HAM10000_images_part_1\ISIC_0027549.jpg,nevus,0,5.620923,-4.453746
data\raw\HAM10000_images_part_2\ISIC_0029511.jpg,nevus,2,4.0677934,1.995776
data\raw\HAM10000_images_part_2\ISIC_0033794.jpg,nevus,1,7.2557125,0.06604223
data\raw\HAM10000_images_part_1\ISIC_0026786.jpg,nevus,1,8.842229,-0.7296873
data\raw\HAM10000_images_part_2\ISIC_0034281.jpg,nevus,2,2.0258918,-0.25921503
data\raw\HAM10000_images_part_2\ISIC_0029651.jpg,melanoma,2,3.467762,-1.1327938
data\raw\HAM10000_images_part_1\ISIC_0027520.jpg,nevus,2,3.5950863,0.38494924
data\raw\HAM10000_images_part_1\ISIC_0026311.jpg,seborrheic_keratosis,1,6.0154862,1.353778
data\raw\HAM10000_images_part_1\ISIC_0025618.jpg,nevus,0,5.4561477,-0.46419844
data\raw\HAM10000_images_part_1\ISIC_0025679.jpg,nevus,1,10.205706,-0.88311964
data\raw\HAM10000_images_part_2\ISIC_0033892.jpg,nevus,1,5.475946,0.30042073
data\raw\HAM10000_images_part_1\ISIC_0024344.jpg,nevus,0,5.867623,-4.706915
data\raw\HAM10000_images_part_2\ISIC_0029619.jpg,nevus,2,3.4934027,0.37681445
data\raw\HAM10000_images_part_2\ISIC_0030222.jpg,nevus,1,9.560265,-0.8242186
data\raw\HAM10000_images_part_1\ISIC_0025520.jpg,melanoma,2,1.8683578,1.2109364
data\raw\HAM10000_images_part_2\ISIC_0031388.jpg,nevus,1,8.723437,-0.04985319
data\raw\HAM10000_images_part_1\ISIC_0027089.jpg,melanoma,2,3.3026993,-1.169193
data\raw\HAM10000_images_part_2\ISIC_0033760.jpg,nevus,1,5.6287284,-0.9606977
data\raw\HAM10000_images_part_1\ISIC_0028927.jpg,nevus,2,2.1730266,1.9170251
data\raw\HAM10000_images_part_2\ISIC_0030507.jpg,melanoma,2,7.595735,0.90329725
data\raw\HAM10000_images_part_2\ISIC_0032195.jpg,nevus,0,3.8261735,-2.7068284
data\raw\HAM10000_images_part_1\ISIC_0025641.jpg,nevus,0,5.6716857,-4.405675
data\raw\HAM10000_images_part_2\ISIC_0033171.jpg,melanoma,0,6.4499817,-4.4418283
data\raw\HAM10000_images_part_2\ISIC_0031846.jpg,nevus,1,4.3564053,2.6486547
data\raw\HAM10000_images_part_1\ISIC_0028001.jpg,nevus,1,9.133816,-0.28220865
data\raw\HAM10000_images_part_2\ISIC_0034250.jpg,nevus,0,5.7356663,-1.1623323
data\raw\HAM10000_images_part_1\ISIC_0028715.jpg,nevus,2,2.596695,-1.8969051
data\raw\HAM10000_images_part_2\ISIC_0031052.jpg,nevus,2,1.96458,1.9733967
data\raw\HAM10000_images_part_1\ISIC_0027627.jpg,nevus,1,7.6461115,-0.48380968
data\raw\HAM10000_images_part_2\ISIC_0032339.jpg,nevus,2,2.1151268,1.5457797
data\raw\HAM10000_images_part_1\ISIC_0026389.jpg,nevus,0,4.1097116,-2.7459702
data\raw\HAM10000_images_part_1\ISIC_0028274.jpg,nevus,2,2.633575,2.361444
data\raw\HAM10000_images_part_2\ISIC_0031944.jpg,nevus,1,5.7324777,2.1351924
data\raw\HAM10000_images_part_1\ISIC_0028831.jpg,nevus,0,3.9813302,-2.518266
data\raw\HAM10000_images_part_1\ISIC_0027730.jpg,nevus,1,4.678075,1.1927294
data\raw\HAM10000_images_part_2\ISIC_0031184.jpg,nevus,1,5.3842,2.487276
data\raw\HAM10000_images_part_2\ISIC_0033776.jpg,seborrheic_keratosis,0,5.370167,-2.5820851
data\raw\HAM10000_images_part_1\ISIC_0028296.jpg,nevus,2,2.5342748,0.87596446
data\raw\HAM10000_images_part_2\ISIC_0029542.jpg,nevus,2,3.547473,1.9295797
data\raw\HAM10000_images_part_2\ISIC_0030229.jpg,nevus,1,8.0079975,-0.9791549
data\raw\HAM10000_images_part_1\ISIC_0027826.jpg,seborrheic_keratosis,0,6.317902,-2.2066722
data\raw\HAM10000_images_part_1\ISIC_0026096.jpg,nevus,2,1.9615626,-1.3983607
data\raw\HAM10000_images_part_1\ISIC_0024744.jpg,nevus,1,4.15268,2.6539106
data\raw\HAM10000_images_part_2\ISIC_0029701.jpg,nevus,2,5.3504877,2.1355553
data\raw\HAM10000_images_part_2\ISIC_0032779.jpg,nevus,0,4.4883366,-1.9962916
data\raw\HAM10000_images_part_2\ISIC_0032716.jpg,melanoma,0,5.896069,-1.5316167
data\raw\HAM10000_images_part_2\ISIC_0033378.jpg,seborrheic_keratosis,0,5.1571393,-3.0812085
data\raw\HAM10000_images_part_1\ISIC_0024668.jpg,nevus,0,5.5313697,-0.49288183
data\raw\HAM10000_images_part_1\ISIC_0025228.jpg,nevus,0,5.877333,-5.358553
data\raw\HAM10000_images_part_1\ISIC_0024993.jpg,nevus,0,5.0253954,-2.1736603
data\raw\HAM10000_images_part_1\ISIC_0028472.jpg,nevus,2,2.8164864,-1.4227749
data\raw\HAM10000_images_part_2\ISIC_0034312.jpg,nevus,0,4.7075357,-2.6707768
data\raw\HAM10000_images_part_2\ISIC_0033921.jpg,nevus,0,4.07181,-2.430168
data\raw\HAM10000_images_part_2\ISIC_0032712.jpg,nevus,1,5.4555855,1.1733656
data\raw\HAM10000_images_part_1\ISIC_0025613.jpg,nevus,1,10.193838,-0.9744116
data\raw\HAM10000_images_part_1\ISIC_0026330.jpg,nevus,2,3.313469,3.1532004
data\raw\HAM10000_images_part_2\ISIC_0033563.jpg,nevus,0,3.7961638,-1.6941416
data\raw\HAM10000_images_part_2\ISIC_0029576.jpg,seborrheic_keratosis,0,6.1938686,-1.5174383
data\raw\HAM10000_images_part_2\ISIC_0031289.jpg,seborrheic_keratosis,2,1.2890371,-1.5652632
data\raw\HAM10000_images_part_2\ISIC_0033351.jpg,nevus,0,6.1888103,-4.0476847
data\raw\HAM10000_images_part_1\ISIC_0025888.jpg,nevus,1,5.9825835,0.37639886
data\raw\HAM10000_images_part_2\ISIC_0032133.jpg,nevus,2,5.0206895,0.56498027
data\raw\HAM10000_images_part_2\ISIC_0030880.jpg,nevus,2,5.0530767,0.24868967
data\raw\HAM10000_images_part_1\ISIC_0024979.jpg,nevus,2,4.7150087,3.0693815
data\raw\HAM10000_images_part_2\ISIC_0030373.jpg,nevus,1,5.229405,1.1660944
data\raw\HAM10000_images_part_2\ISIC_0032697.jpg,nevus,2,3.2227008,-1.1434158
data\raw\HAM10000_images_part_2\ISIC_0033353.jpg,nevus,0,5.8764195,-3.207687
data\raw\HAM10000_images_part_2\ISIC_0033069.jpg,nevus,1,6.7191157,-0.15670723
data\raw\HAM10000_images_part_2\ISIC_0031355.jpg,nevus,0,3.995306,-0.22534168
data\raw\HAM10000_images_part_2\ISIC_0030671.jpg,nevus,1,5.046834,2.38929
data\raw\HAM10000_images_part_2\ISIC_0031704.jpg,nevus,1,9.087135,-0.2506866
data\raw\HAM10000_images_part_2\ISIC_0032498.jpg,seborrheic_keratosis,0,6.3273234,-3.6482382
data\raw\HAM10000_images_part_1\ISIC_0027707.jpg,nevus,2,3.3781679,1.5150607
data\raw\HAM10000_images_part_2\ISIC_0033532.jpg,nevus,2,2.5451689,-0.42836323
data\raw\HAM10000_images_part_2\ISIC_0034054.jpg,nevus,1,9.206456,-1.1589694
data\raw\HAM10000_images_part_1\ISIC_0026340.jpg,nevus,1,8.266006,-0.6011932
data\raw\HAM10000_images_part_2\ISIC_0034249.jpg,nevus,0,3.8123288,-2.196625
data\raw\HAM10000_images_part_1\ISIC_0029097.jpg,nevus,1,10.57589,-1.5019426
data\raw\HAM10000_images_part_1\ISIC_0025288.jpg,nevus,1,5.1659894,2.8363175
data\raw\HAM10000_images_part_1\ISIC_0027959.jpg,nevus,0,2.4651275,-2.4393985
data\raw\HAM10000_images_part_2\ISIC_0032648.jpg,nevus,0,6.357164,-4.362903
data\raw\HAM10000_images_part_2\ISIC_0033191.jpg,nevus,0,4.6448803,-2.4175599
data\raw\HAM10000_images_part_1\ISIC_0024480.jpg,nevus,2,1.3669664,-1.7682478
data\raw\HAM10000_images_part_1\ISIC_0027898.jpg,nevus,1,7.9137855,-0.9680519
data\raw\HAM10000_images_part_1\ISIC_0028835.jpg,nevus,1,5.5024867,2.8684392
data\raw\HAM10000_images_part_2\ISIC_0033429.jpg,melanoma,1,7.780518,-0.43359563
data\raw\HAM10000_images_part_2\ISIC_0033050.jpg,melanoma,2,5.7005477,-5.362189
data\raw\HAM10000_images_part_2\ISIC_0030084.jpg,nevus,1,5.8573856,1.5471578
data\raw\HAM10000_images_part_2\ISIC_0030960.jpg,nevus,2,2.5653663,-1.5130436
data\raw\HAM10000_images_part_1\ISIC_0026032.jpg,nevus,1,5.3670974,0.11722873
data\raw\HAM10000_images_part_1\ISIC_0026854.jpg,nevus,1,5.801248,2.215232
data\raw\HAM10000_images_part_1\ISIC_0028770.jpg,nevus,1,6.4162245,1.0050689
data\raw\HAM10000_images_part_1\ISIC_0024631.jpg,nevus,1,6.047277,0.5023573
data\raw\HAM10000_images_part_2\ISIC_0032241.jpg,nevus,2,2.6467993,1.2832983
data\raw\HAM10000_images_part_1\ISIC_0026541.jpg,nevus,0,3.659513,-2.8638744
data\raw\HAM10000_images_part_2\ISIC_0030924.jpg,nevus,1,10.613737,-1.4660933
data\raw\HAM10000_images_part_2\ISIC_0032018.jpg,nevus,2,2.3509707,2.0743384
data\raw\HAM10000_images_part_2\ISIC_0030550.jpg,nevus,0,3.9904983,-1.4204885
data\raw\HAM10000_images_part_2\ISIC_0029767.jpg,nevus,2,3.264911,1.9531593
data\raw\HAM10000_images_part_2\ISIC_0030620.jpg,nevus,0,3.286586,-1.9227345
data\raw\HAM10000_images_part_2\ISIC_0033853.jpg,seborrheic_keratosis,2,2.5180197,-1.0068398
data\raw\HAM10000_images_part_1\ISIC_0027200.jpg,nevus,2,4.0167,1.0585301
data\raw\HAM10000_images_part_2\ISIC_0034234.jpg,nevus,2,4.0568542,-0.5658801
data\raw\HAM10000_images_part_2\ISIC_0030867.jpg,nevus,2,3.8847668,1.0641168
data\raw\HAM10000_images_part_2\ISIC_0033671.jpg,nevus,2,2.8410604,-0.6996917
data\raw\HAM10000_images_part_1\ISIC_0027261.jpg,melanoma,0,5.8403397,-3.1089656
data\raw\HAM10000_images_part_1\ISIC_0028242.jpg,nevus,1,5.346526,2.721005
data\raw\HAM10000_images_part_2\ISIC_0032333.jpg,nevus,0,5.6164045,-4.444332
data\raw\HAM10000_images_part_2\ISIC_0030811.jpg,nevus,2,2.0703464,1.8506728
data\raw\HAM10000_images_part_2\ISIC_0029757.jpg,nevus,1,9.284168,-1.3202838
data\raw\HAM10000_images_part_2\ISIC_0032677.jpg,nevus,2,2.5063703,-0.3430946
data\raw\HAM10000_images_part_1\ISIC_0028237.jpg,seborrheic_keratosis,2,1.5741652,-0.8568918
data\raw\HAM10000_images_part_1\ISIC_0025023.jpg,nevus,2,3.9074016,1.1306348
data\raw\HAM10000_images_part_1\ISIC_0024987.jpg,melanoma,1,8.644732,-1.4174777
data\raw\HAM10000_images_part_2\ISIC_0032889.jpg,nevus,1,8.983771,-1.3352423
data\raw\HAM10000_images_part_2\ISIC_0030353.jpg,nevus,1,9.690645,-0.47045985
data\raw\HAM10000_images_part_1\ISIC_0026644.jpg,seborrheic_keratosis,0,5.2149196,-2.1177917
data\raw\HAM10000_images_part_1\ISIC_0025344.jpg,nevus,2,4.4507957,1.5593451
data\raw\HAM10000_images_part_1\ISIC_0026023.jpg,nevus,0,6.748539,-1.2849691
data\raw\HAM10000_images_part_2\ISIC_0030451.jpg,nevus,2,1.6455698,-0.4596906
data\raw\HAM10000_images_part_2\ISIC_0031000.jpg,seborrheic_keratosis,2,2.010608,-0.3693316
data\raw\HAM10000_images_part_2\ISIC_0029909.jpg,melanoma,0,5.6858983,-3.5050986
data\raw\HAM10000_images_part_1\ISIC_0028092.jpg,nevus,2,2.1672952,-2.1865897
data\raw\HAM10000_images_part_2\ISIC_0032046.jpg,melanoma,1,7.839259,-0.8981701
data\raw\HAM10000_images_part_1\ISIC_0024954.jpg,nevus,1,10.142962,-0.8205352
data\raw\HAM10000_images_part_1\ISIC_0026049.jpg,nevus,0,5.1864877,-0.6524061
data\raw\HAM10000_images_part_2\ISIC_0032837.jpg,nevus,1,8.553474,-0.85690516
data\raw\HAM10000_images_part_2\ISIC_0033970.jpg,nevus,0,4.664569,-2.644091
data\raw\HAM10000_images_part_2\ISIC_0029536.jpg,nevus,2,2.6748579,2.4414227
data\raw\HAM10000_images_part_1\ISIC_0027603.jpg,nevus,2,3.491752,1.2701331
data\raw\HAM10000_images_part_2\ISIC_0032011.jpg,nevus,1,5.3576293,1.6321098
data\raw\HAM10000_images_part_2\ISIC_0029728.jpg,nevus,1,7.0799007,-0.40032008
data\raw\HAM10000_images_part_1\ISIC_0025174.jpg,nevus,2,4.223955,0.5568454
data\raw\HAM10000_images_part_2\ISIC_0029941.jpg,nevus,2,3.284351,2.9611704
data\raw\HAM10000_images_part_1\ISIC_0027068.jpg,seborrheic_keratosis,1,8.238552,-0.7209671
data\raw\HAM10000_images_part_1\ISIC_0029211.jpg,nevus,1,9.240773,-1.0731748
data\raw\HAM10000_images_part_1\ISIC_0024417.jpg,nevus,2,2.772764,1.3096107
data\raw\HAM10000_images_part_2\ISIC_0031256.jpg,nevus,2,3.4719872,1.7537911
data\raw\HAM10000_images_part_2\ISIC_0031696.jpg,nevus,2,2.9402518,2.9893222
data\raw\HAM10000_images_part_1\ISIC_0024677.jpg,nevus,1,10.145863,-0.7503602
data\raw\HAM10000_images_part_2\ISIC_0034210.jpg,nevus,2,2.7829561,-0.887482
data\raw\HAM10000_images_part_1\ISIC_0024586.jpg,melanoma,0,5.4820304,-4.374797
data\raw\HAM10000_images_part_2\ISIC_0029364.jpg,nevus,2,3.170051,2.6616323
data\raw\HAM10000_images_part_1\ISIC_0025150.jpg,nevus,2,3.60148,2.9445589
data\raw\HAM10000_images_part_2\ISIC_0031757.jpg,nevus,0,5.4831676,-3.4758432
data\raw\HAM10000_images_part_1\ISIC_0025895.jpg,nevus,1,5.9152384,0.76784146
data\raw\HAM10000_images_part_1\ISIC_0029216.jpg,melanoma,0,6.1575155,-3.0737307
data\raw\HAM10000_images_part_1\ISIC_0026429.jpg,nevus,1,7.7925944,0.6169078
data\raw\HAM10000_images_part_1\ISIC_0026882.jpg,nevus,1,9.17728,-1.2224302
data\raw\HAM10000_images_part_2\ISIC_0029990.jpg,nevus,0,5.8379393,-0.24158573
data\raw\HAM10000_images_part_1\ISIC_0025189.jpg,nevus,2,1.8746289,1.9217367
data\raw\HAM10000_images_part_1\ISIC_0026039.jpg,nevus,2,4.1008344,1.8576634
data\raw\HAM10000_images_part_1\ISIC_0025561.jpg,nevus,2,2.0499127,2.2426698
data\raw\HAM10000_images_part_1\ISIC_0025974.jpg,nevus,2,3.1591547,1.8431426
data\raw\HAM10000_images_part_2\ISIC_0033685.jpg,seborrheic_keratosis,0,4.7286086,-1.4262574
data\raw\HAM10000_images_part_2\ISIC_0031840.jpg,nevus,1,5.9022245,0.83211
data\raw\HAM10000_images_part_1\ISIC_0028143.jpg,nevus,2,5.158416,2.8534186
data\raw\HAM10000_images_part_1\ISIC_0028850.jpg,nevus,0,4.1589246,-0.15499705
data\raw\HAM10000_images_part_1\ISIC_0025001.jpg,nevus,1,8.300753,-1.3357248
data\raw\HAM10000_images_part_2\ISIC_0034198.jpg,nevus,0,5.1647105,-1.7941203
data\raw\HAM10000_images_part_2\ISIC_0029410.jpg,nevus,0,5.7132106,-0.6694
data\raw\HAM10000_images_part_2\ISIC_0031935.jpg,nevus,1,8.707571,-0.004213377
data\raw\HAM10000_images_part_1\ISIC_0026356.jpg,nevus,2,3.009481,2.2340176
data\raw\HAM10000_images_part_1\ISIC_0026489.jpg,melanoma,0,5.8324256,-0.5500988
data\raw\HAM10000_images_part_1\ISIC_0025097.jpg,melanoma,2,2.2116497,2.4997423
data\raw\HAM10000_images_part_2\ISIC_0029414.jpg,nevus,1,10.153642,-1.4739873
data\raw\HAM10000_images_part_1\ISIC_0027508.jpg,nevus,2,3.4701376,2.7840707
data\raw\HAM10000_images_part_2\ISIC_0032993.jpg,melanoma,0,4.3010697,-0.7388023
data\raw\HAM10000_images_part_2\ISIC_0029395.jpg,nevus,0,4.9489427,-2.000584
data\raw\HAM10000_images_part_2\ISIC_0032388.jpg,nevus,0,7.5564923,-1.5733768
data\raw\HAM10000_images_part_2\ISIC_0029674.jpg,seborrheic_keratosis,0,3.8198423,0.18897504
data\raw\HAM10000_images_part_2\ISIC_0032612.jpg,nevus,0,4.892583,-2.4981313
data\raw\HAM10000_images_part_1\ISIC_0026778.jpg,nevus,2,5.677105,2.7145817
data\raw\HAM10000_images_part_2\ISIC_0033518.jpg,melanoma,0,5.800658,-5.292246
data\raw\HAM10000_images_part_2\ISIC_0030850.jpg,nevus,2,3.3188367,2.8148654
data\raw\HAM10000_images_part_1\ISIC_0025919.jpg,nevus,1,9.49814,-0.6342405
data\raw\HAM10000_images_part_1\ISIC_0025272.jpg,nevus,2,4.819996,2.1288557
data\raw\HAM10000_images_part_2\ISIC_0032136.jpg,nevus,0,3.1087763,-2.8650784
data\raw\HAM10000_images_part_1\ISIC_0029005.jpg,nevus,1,4.6215124,3.1424172
data\raw\HAM10000_images_part_2\ISIC_0032548.jpg,nevus,0,5.3754215,-4.246483
data\raw\HAM10000_images_part_1\ISIC_0026131.jpg,melanoma,2,1.9405267,-0.36128062
data\raw\HAM10000_images_part_2\ISIC_0030517.jpg,nevus,2,1.9937397,1.7847207
data\raw\HAM10000_images_part_1\ISIC_0028087.jpg,melanoma,0,4.3648667,-3.0057256
data\raw\HAM10000_images_part_2\ISIC_0031158.jpg,nevus,0,6.237588,-3.4422286
data\raw\HAM10000_images_part_1\ISIC_0026015.jpg,seborrheic_keratosis,2,1.2870994,-1.7170881
data\raw\HAM10000_images_part_1\ISIC_0028853.jpg,nevus,0,5.109814,-2.1935546
data\raw\HAM10000_images_part_2\ISIC_0031564.jpg,nevus,2,2.4594693,-2.944494
data\raw\HAM10000_images_part_1\ISIC_0024663.jpg,nevus,2,4.896624,2.8065937
data\raw\HAM10000_images_part_2\ISIC_0030535.jpg,nevus,0,3.6276865,-2.8821423
data\raw\HAM10000_images_part_1\ISIC_0024870.jpg,nevus,0,5.4365697,-0.98398167
data\raw\HAM10000_images_part_2\ISIC_0029429.jpg,nevus,1,6.4363446,0.4283297
data\raw\HAM10000_images_part_2\ISIC_0032459.jpg,nevus,0,4.7481866,-2.9442751
data\raw\HAM10000_images_part_1\ISIC_0025370.jpg,nevus,0,4.868886,-2.6038709
data\raw\HAM10000_images_part_1\ISIC_0025797.jpg,nevus,1,6.0877185,0.14939481
data\raw\HAM10000_images_part_1\ISIC_0027299.jpg,nevus,1,7.5980177,-0.4652267
data\raw\HAM10000_images_part_1\ISIC_0028374.jpg,nevus,1,7.776227,-0.4003306
data\raw\HAM10000_images_part_1\ISIC_0028248.jpg,nevus,2,3.752086,1.3902673
data\raw\HAM10000_images_part_2\ISIC_0030286.jpg,nevus,1,10.260149,-1.0773247
data\raw\HAM10000_images_part_1\ISIC_0026606.jpg,seborrheic_keratosis,0,3.872289,-2.4962196
data\raw\HAM10000_images_part_1\ISIC_0024327.jpg,nevus,1,5.8730392,1.0634841
data\raw\HAM10000_images_part_1\ISIC_0027274.jpg,nevus,1,10.057126,-1.359139
data\raw\HAM10000_images_part_1\ISIC_0029003.jpg,seborrheic_keratosis,2,1.8409961,-0.45811686
data\raw\HAM10000_images_part_1\ISIC_0027183.jpg,nevus,2,1.9016155,-2.3101938
data\raw\HAM10000_images_part_1\ISIC_0028791.jpg,nevus,0,5.4442306,-4.2293873
data\raw\HAM10000_images_part_1\ISIC_0025510.jpg,seborrheic_keratosis,0,5.3818917,-4.279277
data\raw\HAM10000_images_part_1\ISIC_0027984.jpg,nevus,2,7.354804,0.85397214
data\raw\HAM10000_images_part_2\ISIC_0030258.jpg,seborrheic_keratosis,2,1.4053469,-1.2567439
data\raw\HAM10000_images_part_1\ISIC_0026907.jpg,seborrheic_keratosis,2,3.4075124,1.6076481
data\raw\HAM10000_images_part_2\ISIC_0029778.jpg,seborrheic_keratosis,1,7.6446676,1.2603983
data\raw\HAM10000_images_part_1\ISIC_0028136.jpg,nevus,1,5.228235,1.3176516
data\raw\HAM10000_images_part_2\ISIC_0030780.jpg,nevus,2,2.4557128,0.80328643
data\raw\HAM10000_images_part_2\ISIC_0032951.jpg,nevus,1,8.032406,-0.6754101
data\raw\HAM10000_images_part_1\ISIC_0024322.jpg,nevus,1,5.8002,0.16652247
data\raw\HAM10000_images_part_1\ISIC_0027581.jpg,nevus,2,2.7671068,2.5681388
data\raw\HAM10000_images_part_2\ISIC_0032962.jpg,nevus,0,5.7552376,-1.338651
data\raw\HAM10000_images_part_2\ISIC_0034193.jpg,nevus,0,3.9265337,-1.5825957
data\raw\HAM10000_images_part_2\ISIC_0034003.jpg,seborrheic_keratosis,0,3.9376407,-1.0298969
data\raw\HAM10000_images_part_2\ISIC_0034027.jpg,nevus,2,1.7473278,-0.60993034
data\raw\HAM10000_images_part_1\ISIC_0025867.jpg,seborrheic_keratosis,0,7.556126,0.5354746
data\raw\HAM10000_images_part_2\ISIC_0033072.jpg,nevus,0,4.359576,-1.8780413
data\raw\HAM10000_images_part_2\ISIC_0033715.jpg,nevus,0,4.4659166,-2.0071685
data\raw\HAM10000_images_part_2\ISIC_0030874.jpg,nevus,0,6.0177236,-4.060704
data\raw\HAM10000_images_part_1\ISIC_0025625.jpg,nevus,2,3.142299,0.20323065
data\raw\HAM10000_images_part_1\ISIC_0025901.jpg,nevus,2,2.5175998,0.8177947
data\raw\HAM10000_images_part_2\ISIC_0029808.jpg,nevus,0,5.3595233,-3.2139127
data\raw\HAM10000_images_part_2\ISIC_0030799.jpg,nevus,2,2.9258106,1.1021014
data\raw\HAM10000_images_part_1\ISIC_0026140.jpg,nevus,0,6.2697163,-3.5577085
data\raw\HAM10000_images_part_1\ISIC_0028121.jpg,seborrheic_keratosis,2,1.788603,-0.87023705
data\raw\HAM10000_images_part_2\ISIC_0031477.jpg,nevus,2,3.4602134,2.2157595
data\raw\HAM10000_images_part_2\ISIC_0030775.jpg,nevus,0,3.778821,0.14461386
data\raw\HAM10000_images_part_2\ISIC_0031393.jpg,nevus,2,3.4493227,1.3121134
data\raw\HAM10000_images_part_1\ISIC_0027991.jpg,seborrheic_keratosis,2,1.6175648,-1.0606561
data\raw\HAM10000_images_part_1\ISIC_0028186.jpg,nevus,2,2.5668683,-0.2682677
data\raw\HAM10000_images_part_1\ISIC_0027052.jpg,nevus,1,6.5934725,0.18961082
data\raw\HAM10000_images_part_1\ISIC_0025923.jpg,nevus,1,9.074207,-0.32109004
data\raw\HAM10000_images_part_1\ISIC_0024541.jpg,nevus,1,8.385211,-1.1228893
data\raw\HAM10000_images_part_2\ISIC_0030054.jpg,nevus,1,5.8528886,-0.05696082
data\raw\HAM10000_images_part_2\ISIC_0033658.jpg,nevus,0,5.4829106,-0.1618358
data\raw\HAM10000_images_part_2\ISIC_0029804.jpg,nevus,1,6.246567,0.62457436
data\raw\HAM10000_images_part_2\ISIC_0031867.jpg,nevus,2,7.976427,1.6387271
data\raw\HAM10000_images_part_2\ISIC_0033894.jpg,nevus,0,4.2771897,-2.539462
data\raw\HAM10000_images_part_1\ISIC_0028589.jpg,nevus,0,2.405024,-2.4424484
data\raw\HAM10000_images_part_1\ISIC_0024571.jpg,melanoma,2,1.4628057,-0.61218864
data\raw\HAM10000_images_part_2\ISIC_0032831.jpg,nevus,0,5.134179,-2.7161744
data\raw\HAM10000_images_part_1\ISIC_0026803.jpg,seborrheic_keratosis,0,5.608196,-4.978008
data\raw\HAM10000_images_part_1\ISIC_0026357.jpg,nevus,1,9.824959,-0.6368135
data\raw\HAM10000_images_part_1\ISIC_0026745.jpg,melanoma,2,2.8029716,1.810752
data\raw\HAM10000_images_part_1\ISIC_0027960.jpg,seborrheic_keratosis,2,1.5949011,-0.53083706
